order_id,created_at,email,customer_name,lineitem_name,lineitem_quantity,lineitem_price,lineitem_discount,lineitem_cost,shipping_price,total_price,financial_status
#ORD-1371,2025-02-15 00:00:00,cliente43@email.com,Cliente43,Zapatillas Running X1,2,49.99,0.0,8.5,3.99,103.97,paid
#ORD-1372,2025-04-11 00:00:00,cliente69@email.com,Cliente69,Botella Térmica 750ml,2,24.99,0.0,9.0,4.99,54.97,refunded
#ORD-1373,2025-03-18 00:00:00,elena.navarro@gmail.com,Elena Navarro,Botella Térmica 750ml,2,24.99,0.0,9.0,0.0,49.98,paid
#ORD-1373,2025-03-18 00:00:00,elena.navarro@gmail.com,Elena Navarro,Pantalón Corto Sport,2,34.99,0.0,6.5,0.0,69.98,paid
#ORD-1374,2025-04-10 00:00:00,cliente41@email.com,Cliente41,Botella Térmica 750ml,2,24.99,3.75,9.0,4.99,47.47,paid
#ORD-1374,2025-04-10 00:00:00,cliente41@email.com,Cliente41,Guantes Running,2,16.99,2.55,3.0,4.99,33.87,refunded
#ORD-1375,2025-04-10 00:00:00,maría.martínez@gmail.com,María Martínez,Pack Calcetines x5,2,14.99,0.0,2.5,0.0,29.98,paid
#ORD-1376,2025-03-13 00:00:00,carmen.romero@gmail.com,Carmen Romero,Guantes Running,1,16.99,0.0,3.0,4.99,21.979999999999997,paid
#ORD-1377,2025-03-18 00:00:00,javier.alonso@gmail.com,Javier Alonso,Mochila Trail 30L,1,59.99,6.0,12.0,3.99,57.980000000000004,paid
#ORD-1377,2025-03-18 00:00:00,javier.alonso@gmail.com,Javier Alonso,Pack Calcetines x5,2,14.99,1.5,2.5,0.0,26.98,paid
#ORD-1378,2025-03-17 00:00:00,cliente68@email.com,Cliente68,Zapatillas Running X1,1,49.99,0.0,8.5,3.99,53.980000000000004,refunded
#ORD-1379,2025-02-05 00:00:00,cliente60@email.com,Cliente60,Botella Térmica 750ml,2,24.99,0.0,9.0,0.0,49.98,refunded
#ORD-1379,2025-02-05 00:00:00,cliente60@email.com,Cliente60,Pantalón Corto Sport,2,34.99,0.0,6.5,4.99,74.97,paid
#ORD-1379,2025-02-05 00:00:00,cliente60@email.com,Cliente60,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,3.99,63.97,refunded
#ORD-1380,2025-04-11 00:00:00,cliente39@email.com,Cliente39,Zapatillas Running X1,1,49.99,0.0,8.5,3.99,53.980000000000004,refunded
#ORD-1381,2025-04-10 00:00:00,cliente63@email.com,Cliente63,Botella Térmica 750ml,1,24.99,2.5,9.0,3.99,26.479999999999997,paid
#ORD-1381,2025-04-10 00:00:00,cliente63@email.com,Cliente63,Zapatillas Running X1,2,49.99,0.0,8.5,4.99,104.97,refunded
#ORD-1382,2025-03-04 00:00:00,cliente51@email.com,Cliente51,Mochila Trail 30L,2,59.99,6.0,12.0,0.0,107.98,paid
#ORD-1383,2025-02-14 00:00:00,cliente31@email.com,Cliente31,Botella Térmica 750ml,2,24.99,3.75,9.0,3.99,46.47,refunded
#ORD-1383,2025-02-14 00:00:00,cliente31@email.com,Cliente31,Pack Calcetines x5,1,14.99,0.0,2.5,0.0,14.99,paid
#ORD-1383,2025-02-14 00:00:00,cliente31@email.com,Cliente31,Camiseta Dry-Fit Pro,2,29.99,4.5,5.0,4.99,55.97,paid
#ORD-1384,2025-03-25 00:00:00,cliente80@email.com,Cliente80,Pack Calcetines x5,2,14.99,0.0,2.5,0.0,29.98,paid
#ORD-1384,2025-03-25 00:00:00,cliente80@email.com,Cliente80,Zapatillas Running X1,1,49.99,0.0,8.5,3.99,53.980000000000004,paid
#ORD-1385,2025-01-29 00:00:00,cristina.molina@gmail.com,Cristina Molina,Guantes Running,1,16.99,0.0,3.0,0.0,16.99,paid
#ORD-1385,2025-01-29 00:00:00,cristina.molina@gmail.com,Cristina Molina,Zapatillas Running X1,2,49.99,0.0,8.5,3.99,103.97,refunded
#ORD-1385,2025-01-29 00:00:00,cristina.molina@gmail.com,Cristina Molina,Botella Térmica 750ml,2,24.99,0.0,9.0,4.99,54.97,paid
#ORD-1386,2025-03-09 00:00:00,cliente43@email.com,Cliente43,Mochila Trail 30L,1,59.99,0.0,12.0,4.99,64.98,paid
#ORD-1387,2025-03-15 00:00:00,cliente70@email.com,Cliente70,Mochila Trail 30L,1,59.99,0.0,12.0,4.99,64.98,paid
#ORD-1387,2025-03-15 00:00:00,cliente70@email.com,Cliente70,Camiseta Dry-Fit Pro,1,29.99,3.0,5.0,4.99,31.979999999999997,paid
